linha,palavra_chave,score
939,seguro,0.17312501002728667
939,taxa,0.7284930497322543
940,auto,0.32682291664858343
940,campanha,0.5054293850972394
940,codigo,0.6783250773210818
940,consultar,0.3992974148567036
940,seguro,0.13477604312206734
941,coberturas,0.7357104211330631
941,quais,0.643370084176153
941,seguro,0.21167217819869646
942,funciona,0.47205158725479196
942,premiado,0.6015218698017357
942,promocao,0.6341392710100228
942,seguro,0.11491790149203046
943,declaracao,0.5092446998144249
943,inexistente,0.5861276552882868
943,outros,0.5317948510247642
943,seguros,0.33811010609078274
944,carencias,0.9102379909396043
944,seguro,0.17389665285416583
944,vida,0.37580148213697995
945,quitar,0.8986013004683875
945,seguro,0.1842613637416433
945,vida,0.39820026698709343
946,quitar,0.8986013004683875
946,seguro,0.1842613637416433
946,vida,0.39820026698709343
947,quitar,0.8986013004683875
947,seguro,0.1842613637416433
947,vida,0.39820026698709343
948,antecipar,0.7007417203143808
948,parcelas,0.7007417203143808
948,seguro,0.13387338354461872
949,conta,0.46524772331350606
949,debitado,0.5313591129621298
949,localizar,0.6914377671161718
949,seguro,0.15203901877182996
950,antecipar,0.6731371083964217
950,parcelas,0.6731371083964217
950,seguro,0.12859965330741333
950,vida,0.27791184891728044
951,conta,0.46524772331350606
951,debitado,0.5313591129621298
951,localizar,0.6914377671161718
951,seguro,0.15203901877182996
952,pode,0.5775615887400907
952,quitar,0.7335705786460128
952,seguro,0.1504212325884742
952,vida,0.3250696389137878
953,apolice,0.5800185226573111
953,auto,0.439779256816757
953,seguro,0.18135725820187182
953,solicitar,0.661273213993755
954,cancelamento,0.5753558918806309
954,patrimonial,0.7860175191534183
954,seguro,0.22614609716320436
955,cancelamento,0.3838568421418648
955,dias,0.7897425787234763
955,fazer,0.4540890254415738
955,seguro,0.15087657560267925
956,cancelar,0.4843870104072604
956,cheque,0.6494092794023167
956,protegido,0.5511221871954105
956,seguro,0.19975271401367067
957,cancelar,0.4843870104072604
957,cheque,0.6494092794023167
957,protegido,0.5511221871954105
957,seguro,0.19975271401367067
958,cancelar,0.46225722149649734
958,cheque,0.6197402545088105
958,empresa,0.6048980988929195
958,seguro,0.19062677690037375
959,auto,0.2900669276452089
959,guincho,0.5833526526212502
959,liberty,0.5341343847153104
959,quanto,0.5253120306266575
959,seguro,0.11961851742065015
960,capital,0.6563669252766616
960,segurado,0.5955230880095622
960,seguro,0.12539578932754653
960,valor,0.44588183083563565
961,guincho,0.6095598478760951
961,liberty,0.5581304427595498
961,quanto,0.5489117432438729
961,seguro,0.12499239517375842
962,cancelar,0.28885116380290843
962,conta,0.3645050256436775
962,efetivacao,0.5809076339211713
962,incorreta,0.657311581397513
962,seguro,0.1191171577188385
963,cancelar,0.3396391529226873
963,errado,0.650057721179614
963,feito,0.6651714482511871
963,seguro,0.14006123435178314
964,carro,0.516571677013498
964,kilometragem,0.6591090319309327
964,liberty,0.5333501501913501
964,seguro,0.11944288938817249
965,credito,0.46009931709832586
965,habitacional,0.6733841027656966
965,imobiliario,0.5629933814282025
965,seguro,0.13379432355720683
966,acionar,0.5462462354333322
966,falecimento,0.7624377763972042
966,seguro,0.145660122566609
966,vida,0.3147805840443151
967,contratar,0.6542076840481632
967,seguro,0.2214919481561521
967,viagem,0.7231553242798751
968,desconto,0.4826036846897116
968,garante,0.6064132248900289
968,premiado,0.5752219324429528
968,seguro,0.10989342314407054
968,vida,0.23748652212001836
969,beneficios,0.7923660224804322
969,quais,0.5794884322843316
969,seguro,0.19065477509673553
970,cancelar,0.4271217868543925
970,grupo,0.8010321820240959
970,seguro,0.1761375394166735
970,vida,0.38064417736813805
971,cancelar,0.5215244425406418
971,empresa,0.6824536841149472
971,seguro,0.21506754017695756
971,vida,0.4647743302214972
972,abrir,0.624096681310915
972,residencial,0.5049298535333827
972,seguro,0.16884505462284294
972,sinistro,0.5718745692167718
973,apos,0.4842641379203926
973,auto,0.24726717003043586
973,cancelar,0.24726717003043586
973,dia,0.4972781996016945
973,efetivacao,0.4972781996016945
973,proposta,0.37180279357581636
973,seguro,0.10196864746338169
974,cancelar,0.4558937248578024
974,proposta,0.6855037021491839
974,seguros,0.5676667913266034
975,consulta,0.7480014947532204
975,seguro,0.18793531198453756
975,sinistro,0.6365328603899586
976,seguro,0.23653530086523852
976,verificar,0.9716228956980126
977,cancelar,0.29448455760311654
977,deseguro,0.6701309688588574
977,funeral,0.5178131836775025
977,proposta,0.4428011254720961
978,proposta,0.6531120590806899
978,seguro,0.17911902346398598
978,verificar,0.7357723926029633
979,conceito,0.9766673704905997
979,seguro,0.2147576481035716
980,proposta,0.6531120590806899
980,seguro,0.17911902346398598
980,verificar,0.7357723926029633
981,cancelamento,0.40754978302094647
981,incendio,0.7607620646836543
981,residencial,0.4790445485689367
981,seguro,0.16018918747601782
982,cheque,0.5500510600422609
982,cobertura,0.6169119665420429
982,empresa,0.5368778905241639
982,seguro,0.16919097951704778
983,apolice,0.5800185226573111
983,auto,0.439779256816757
983,seguro,0.18135725820187182
983,solicitar,0.661273213993755
984,apolice,0.43432427716629896
984,segunda,0.5405069226368658
984,seguro,0.13580231837514567
984,solicitar,0.49516868765062144
984,via,0.5055495919688728
985,acidentes,0.33072858372711805
985,bandeira,0.4809344754585827
985,coberturas,0.3193488114200167
985,quais,0.27926676825975055
985,seguro,0.09188025149125055
985,viagens,0.5070130497024421
985,visa,0.46243143257021724
986,acidentes,0.5268373233945157
986,cancelamento,0.37236979572797196
986,pessoais,0.5336702196772023
986,realizar,0.5268373233945157
986,seguro,0.14636154281846056
987,bilhete,0.8054884276870081
987,seguro,0.17355028601644332
987,viagem,0.5666292359964515
988,fazer,0.6612207887185652
988,seguro,0.2196986113508175
988,viagem,0.7173002082370539
989,auto,0.3382533993404127
989,campanha,0.5231065476950751
989,promocional,0.7697316289341274
989,seguro,0.13948977386034514
990,cartao,0.2966991104302891
990,contratado,0.5139551027642308
990,credito,0.4200233956590112
990,emitir,0.5453956907663349
990,seguro,0.12214046839888892
990,viagem,0.39877986883037403
991,coberturas,0.6690354834303364
991,quais,0.5850636377129127
991,seguro,0.19248904732355834
991,vida,0.41598080291972445
992,bilhete,0.6366835160066306
992,emitir,0.6125502978639242
992,seguro,0.1371796322663516
992,viagem,0.4478816601776866
993,cobertura,0.5728766399734884
993,maxima,0.6529700788077517
993,residencial,0.4698484814140346
993,seguro,0.1571140861521027
994,comoverificar,0.6112875936936891
994,posicao,0.6112875936936891
994,seguros,0.334486268258751
994,sinistro,0.37519847006443574
995,cobertura,0.5728766399734884
995,maxima,0.6529700788077517
995,residencial,0.4698484814140346
995,seguro,0.1571140861521027
996,cancelar,0.9244768972409945
996,seguro,0.3812380705906271
997,cancelamento,0.6279358912968063
997,residencial,0.7380920763759823
997,seguro,0.2468128910982504
998,autonomo,0.8240273880700236
998,contratar,0.4410647823202065
998,seguro,0.14932918136128087
998,vida,0.32270964829284743
999,cancelamento,0.6279358912968063
999,residencial,0.7380920763759823
999,seguro,0.2468128910982504
1000,idade,0.6254637521738446
1000,maxima,0.6770038583776068
1000,seguro,0.1628969626367243
1000,vida,0.3520304674629437
1001,auto,0.3014042091557822
1001,facultativa,0.685877372802398
1001,franquia,0.6505987857930341
1001,seguro,0.12429381362516635
1002,cancelar,0.7135091872859823
1002,seguro,0.2942386842996299
1002,vida,0.6358680966364956
1003,auditivo,0.5189188315537289
1003,cancelmaneto,0.4922278750129597
1003,deficiente,0.5189188315537289
1003,pra,0.45860124660227997
1003,seguro,0.0940378019356389
1004,cancelamento,0.9306890373648706
1004,seguro,0.3658113116469341
1005,cancelamento,0.6279358912968063
1005,residencial,0.7380920763759823
1005,seguro,0.2468128910982504
1006,apolice,0.54824666758759
1006,residencial,0.5126391653880195
1006,seguro,0.17142299524586577
1006,via,0.6381542402039755
1007,cancelamento,0.6279358912968063
1007,residencial,0.7380920763759823
1007,seguro,0.2468128910982504
1008,endosso,0.7059419484390261
1008,fazer,0.6721393250907495
1008,seguro,0.22332642723301485
1009,cancelar,0.35089608478399864
1009,consigo,0.6580770756937753
1009,nao,0.4853950568130331
1009,residencial,0.43273440607831565
1009,seguro,0.14470339576910385
1010,condicoes,0.45715595302913137
1010,especial,0.35024119823354144
1010,gerais,0.4803559444556239
1010,odonto,0.39597578932993527
1010,plano,0.4259912688309938
1010,quais,0.29938324534963556
1010,seguro,0.09849867940393896
1011,cancelamento,0.4366909155845535
1011,cartao,0.41694939958827476
1011,protegido,0.4735675068995728
1011,realizar,0.6178403182983628
1011,seguro,0.1716432344218733
1012,conta,0.4302492342001889
1012,debito,0.43948321049846073
1012,entender,0.7758680529240612
1012,seguro,0.1406018087079353
1013,opcoes,0.6781329755197787
1013,quais,0.3937750653936769
1013,seguro,0.1295540900366023
1013,socio,0.538430044389337
1013,vida,0.2799744460492447
1014,consultar,0.5509955341482498
1014,conta,0.5691064145815853
1014,debito,0.581320533110372
1014,seguro,0.1859791601633113
1015,funciona,0.7690004334497712
1015,seguro,0.1872081747938502
1015,viagem,0.6112212632463135
1016,contratar,0.5248752521291926
1016,seguro,0.17770448890735985
1016,socio,0.7385443085860259
1016,vida,0.3840304526722841
1017,conceito,0.7996779174819301
1017,seguro,0.1758397525992031
1017,viagem,0.574104180177792
1018,conta,0.4538272659580471
1018,debito,0.4635672721782935
1018,realizado,0.7464256542334664
1018,seguro,0.14830690995486864
1019,acionar,0.7394081303084801
1019,seguro,0.19716800208616758
1019,viagem,0.6437393849898161
1020,atrasando,0.49342365821020534
1020,cliente,0.2587280201491352
1020,fica,0.46804406391403597
1020,inativo,0.49342365821020534
1020,mes,0.46804406391403597
1020,seguro,0.08941759947735752
1021,automatico,0.45116612468609407
1021,cliente,0.2870508934274211
1021,consultar,0.293915331614469
1021,debito,0.3100914738402651
1021,ocorreu,0.47114446581828795
1021,porque,0.5474385876173116
1021,seguro,0.09920611537674061
1022,abrir,0.6093633267530534
1022,seguro,0.16485904711856567
1022,sinistro,0.5583740475136327
1022,viagem,0.5382529643716358
1023,apolice,0.40042366202975066
1023,auto,0.3036075808277781
1023,onde,0.5498341920364097
1023,pegar,0.6553548936737651
1023,seguro,0.1252024454877177
1024,abrir,0.7230367556036073
1024,seguro,0.1956126096325055
1024,sinistro,0.6625357024334391
1025,cancelamento,0.9306890373648706
1025,seguro,0.3658113116469341
1026,apolice,0.37126542053115136
1026,auto,0.28149933897786433
1026,pegar,0.6076329479721427
1026,segunda,0.46203157521387905
1026,seguro,0.11608539400469407
1026,via,0.4321496442387666
1027,debito,0.44132306551270484
1027,ouve,0.779116151357549
1027,residencial,0.4222288934347031
1027,seguro,0.14119042492030365
1028,apolice,0.5800185226573111
1028,auto,0.439779256816757
1028,seguro,0.18135725820187182
1028,solicitar,0.661273213993755
1029,cancelamento,0.9306890373648706
1029,seguro,0.3658113116469341
1030,auto,0.5298724250166363
1030,campanha,0.8194440484848492
1030,seguro,0.21851010184828823
1031,garantia,0.5522865372824194
1031,obrigatoriedade,0.6417202872261937
1031,seguro,0.11629172348124715
1031,veiculo,0.5192792011516418
1032,banco,0.3985613255149234
1032,favor,0.4509821525148929
1032,garantia,0.38813074223540855
1032,precisa,0.4509821525148929
1032,seguro,0.08172640450862598
1032,ser,0.37931180973062995
1032,veiculo,0.3649341567551778
1033,alteracao,0.6335861177194817
1033,beneficiario,0.6590313160329305
1033,seguro,0.17019589184419973
1033,vida,0.36780390742951086
1034,agendar,0.4934881801398967
1034,data,0.42793874928035164
1034,debito,0.34544269639511077
1034,pagamento,0.39535244852714185
1034,possivel,0.4779637105375281
1034,seguro,0.11051586672221428
1034,vida,0.2388316614046096
1035,coberturas,0.6929127182155792
1035,patrimonial,0.6929127182155792
1035,seguro,0.1993587968216967
1036,cartao,0.5221462291141126
1036,estorno,0.825324318896228
1036,seguro,0.21494902665606597
1037,agendar,0.5563964607020391
1037,data,0.48249099994521855
1037,debito,0.3894786164789638
1037,possivel,0.5388929818171232
1037,seguro,0.12460407274238379
1038,agendar,0.5437646839643138
1038,data,0.4715370866482509
1038,pagamento,0.4356308983265528
1038,possivel,0.5266585836628791
1038,seguro,0.1217752071067054
1039,acidentes,0.5199088060634286
1039,cobre,0.656864297031662
1039,pessoais,0.5266518418935354
1039,seguro,0.14443672002973232
1040,cancelar,0.5369769398253429
1040,cartao,0.5379135682653707
1040,protegido,0.6109575591245159
1040,seguro,0.22143987924590314
1041,cancelar,0.3326073396058464
1041,cartao,0.3331874939300492
1041,contratacao,0.5034936733950136
1041,protegido,0.3784314619145146
1041,reconhecimento,0.6023528376298964
1041,seguro,0.13716143777529058
1042,beneficiario,0.6286771998128793
1042,incluir,0.674759314447835
1042,seguro,0.16235689276246873
1042,vida,0.3508633428756005
1043,assistencia,0.7966531681501609
1043,residencial,0.5732364979915663
1043,seguro,0.19168632462091928
1044,agencia,0.733812884345897
1044,contratar,0.444437063057405
1044,seguro,0.15047091822623118
1044,viagem,0.49127675552280964
1045,agendar,0.6291467475496275
1045,data,0.5455779552488251
1045,debito,0.44040396031399637
1045,seguro,0.1408963798914055
1045,vida,0.3044858398472431
1046,agendar,0.6291467475496275
1046,data,0.5455779552488251
1046,debito,0.44040396031399637
1046,seguro,0.1408963798914055
1046,vida,0.3044858398472431
1047,cancelar,0.4843870104072604
1047,cheque,0.6494092794023167
1047,protegido,0.5511221871954105
1047,seguro,0.19975271401367067
1048,consultar,0.3404166807167097
1048,intranet,0.6014378710992716
1048,pagina,0.6340507174949794
1048,seguros,0.34694186593937537
1049,agendar,0.6291467475496275
1049,data,0.5455779552488251
1049,debito,0.44040396031399637
1049,seguro,0.1408963798914055
1049,vida,0.3044858398472431
1050,seguro,0.18765146952389058
1050,tipos,0.9822356774142978
1051,abertura,0.6416044959779339
1051,cartao,0.36552213720141213
1051,protegido,0.41515686891984227
1051,seguro,0.15047246007309142
1051,sinistro,0.5096469865552414
1052,acionar,0.7394081303084801
1052,seguro,0.19716800208616758
1052,viagem,0.6437393849898161
1053,alvo,0.630320911094428
1053,publico,0.630320911094428
1053,seguro,0.1327229619938345
1053,viagem,0.43333095139138583
1054,acionar,0.7394081303084801
1054,seguro,0.19716800208616758
1054,viagem,0.6437393849898161
1055,acionar,0.7394081303084801
1055,seguro,0.19716800208616758
1055,viagem,0.6437393849898161
1056,acidentes,0.5739497076942645
1056,coberturas,0.5542011364770965
1056,pessoais,0.5813936351648632
1056,seguro,0.15944991174330964
1057,acidentes,0.5164898304440592
1057,coberturas,0.4987183496632015
1057,pessoais,0.5231885233531868
1057,quais,0.43612331344831423
1057,seguro,0.14348688879286134
1058,contrar,0.9181616662605101
1058,seguro,0.1663880739463243
1058,vida,0.3595749761289794
1059,alvo,0.630320911094428
1059,publico,0.630320911094428
1059,seguro,0.1327229619938345
1059,viagem,0.43333095139138583
1060,funciona,0.7690004334497712
1060,seguro,0.1872081747938502
1060,viagem,0.6112212632463135
1061,cartao,0.35057911575607276
1061,isento,0.7963909946322563
1061,seguro,0.14432094975686072
1061,viagem,0.471197549575137
1062,auto,0.566055465329811
1062,seguro,0.23343135355102454
1062,sinistro,0.7906269748431226
1063,conceito,0.7996779174819301
1063,seguro,0.1758397525992031
1063,viagem,0.574104180177792
1064,auto,0.3324083975910592
1064,guincho,0.6685054448037709
1064,seguro,0.13707939757493162
1064,sulamerica,0.6510102658477441
1065,auto,0.5398692399565292
1065,cobertura,0.8117733201572344
1065,seguro,0.2226326131312747
1066,conceito,0.7996779174819301
1066,seguro,0.1758397525992031
1066,viagem,0.574104180177792
1067,cliente,0.2572693125450906
1067,empresa,0.28214076660109866
1067,fazer,0.2676003732004191
1067,funcionarios,0.43361099802563186
1067,inclui,0.46540523324287086
1067,parte,0.46540523324287086
1067,pode,0.3413946308712438
1067,seguro,0.08891346338796968
1067,vida,0.19214752426058934
1068,cobeturas,0.8503607381283573
1068,seguro,0.1541012771236815
1068,viagem,0.5031296169364767
1069,assistencias,0.8233050820100796
1069,quais,0.5391677516869583
1069,seguro,0.177389056813566
1070,cancelamento,0.9306890373648706
1070,seguro,0.3658113116469341
1071,cartao,0.35057911575607276
1071,isencao,0.7963909946322563
1071,seguro,0.14432094975686072
1071,viagem,0.471197549575137
1072,empresa,0.6372265849112617
1072,fazer,0.6043865053240348
1072,seguro,0.20081473269495187
1072,vida,0.4339731268145366
1073,conceito,0.7996779174819301
1073,seguro,0.1758397525992031
1073,viagem,0.574104180177792
1074,cancelo,0.9796170990347732
1074,seguro,0.200873938774285
1075,reduzir,0.9181616662605101
1075,seguro,0.1663880739463243
1075,vida,0.3595749761289794
1076,contratacao,0.6791479571314445
1076,empresa,0.5870846486491047
1076,seguro,0.185013070043519
1076,vida,0.39982475105702836
1077,cancelo,0.8986013004683875
1077,seguro,0.1842613637416433
1077,vida,0.39820026698709343
1078,apolice,0.4223872866103894
1078,carro,0.5711815972116123
1078,conseguir,0.6913017425157436
1078,seguro,0.13206992053984334
1079,auto,0.3147242389583549
1079,automatica,0.6532141194853694
1079,cancelamento,0.33020060158083725
1079,renovacao,0.5902397199762308
1079,seguro,0.12978676047683732
1080,apolice,0.43432427716629896
1080,segunda,0.5405069226368658
1080,seguro,0.13580231837514567
1080,solicitar,0.49516868765062144
1080,via,0.5055495919688728
1081,apolice,0.5145895216734844
1081,automovel,0.8422048775851408
1081,seguro,0.16089924908355763
1082,cartao,0.31346249232813
1082,emitir,0.576210330677097
1082,mastercard,0.612836423200166
1082,seguro,0.12904135635228509
1082,viagem,0.4213107730338941
1083,adesao,0.6530862303404512
1083,cartao,0.3488423077170454
1083,proposta,0.5236227142781142
1083,protegido,0.3962120634537075
1083,seguro,0.14360596767586253
1084,apos,0.4842641379203926
1084,auto,0.24726717003043586
1084,cancelar,0.24726717003043586
1084,dia,0.4972781996016945
1084,efetivacao,0.4972781996016945
1084,proposta,0.37180279357581636
1084,seguro,0.10196864746338169
1085,adesao,0.5228911393501647
1085,cartao,0.2792993379153298
1085,proposta,0.4192366412560548
1085,protegido,0.31722576232481425
1085,seguro,0.11497760106865279
1085,solicitar,0.4192366412560548
1085,via,0.4280256773322917
1086,residencial,0.48938010836783874
1086,seguro,0.16364532726769662
1086,tipos,0.856578844238714
1087,juridica,0.6460470449050446
1087,pessoa,0.601925810347133
1087,seguros,0.4693703597452725
1088,cartoes,0.5475706728825769
1088,possuem,0.6302398723408434
1088,quais,0.3659647235920029
1088,seguro,0.12040433972897242
1088,viagem,0.3931115332464551
1089,cartoes,0.5883878920016398
1089,possuem,0.6772194500298461
1089,seguro,0.1293795653226511
1089,viagem,0.42241500106419233
1090,auto,0.2485578392651207
1090,comeca,0.5656198307983423
1090,seguro,0.10250089683626533
1090,valer,0.5656198307983423
1090,vigencia,0.5365267753830416
1091,apos,0.4840500579309384
1091,auto,0.24715785994734815
1091,seguro,0.10192356990081974
1091,somente,0.4840500579309384
1091,vigencia,0.5335048373456488
1091,vistoria,0.4186743955961756
1092,auto,0.23871536350141512
1092,contratacao,0.3613620655743364
1092,necessario,0.4675157227711899
1092,previa,0.5432222291271841
1092,realizar,0.3543481150904512
1092,seguro,0.09844203232468202
1092,vistoria,0.40437318301253833
1093,auto,0.3245675415792182
1093,seguradoras,0.700598206809145
1093,seguro,0.13384596596982148
1093,telefone,0.6212111725996552
1094,adesao,0.5005245362362183
1094,cartao,0.26735234365395494
1094,imprimir,0.41588369588594787
1094,proposta,0.40130384633921706
1094,seguro,0.11005944855742031
1094,termo,0.5760909695187794
1095,cartao,0.3744409888265649
1095,imprimir,0.5824669430462915
1095,proposta,0.5620470985571533
1095,protegido,0.4252868231365927
1095,seguro,0.1541440339901703
1096,seguros,0.536531187183588
1096,sulamerica,0.8438804922377159
1097,alvo,0.5999124978144976
1097,cartao,0.3068519748903778
1097,publico,0.5999124978144976
1097,seguro,0.12632004149887982
1097,viagem,0.41242587522309626
1098,abertura,0.6313529448550335
1098,cartao,0.3596818276344402
1098,fazer,0.4456367729625507
1098,seguro,0.1480682123991771
1098,sinistro,0.5015038513838773
1099,carencia,0.6082318109300816
1099,cliente,0.4127425202623657
1099,contratacao,0.5236254444283892
1099,seguros,0.4307134431235647
1100,cancelar,0.4975466593415033
1100,previdencia,0.8428218585687556
1100,seguro,0.20517952260598202
1101,cancelar,0.4975466593415033
1101,previdencia,0.8428218585687556
1101,seguro,0.20517952260598202
1102,cancelar,0.4975466593415033
1102,previdencia,0.8428218585687556
1102,seguro,0.20517952260598202
1103,cartao,0.5039255029413277
1103,contratar,0.6127275003087994
1103,protegido,0.5723542097115155
1103,seguro,0.20744820191114405
1104,contratar,0.9471861519057044
1104,seguro,0.3206842584818651
1105,cancelamento,0.6957001577424753
1105,cartao,0.6642495932756094
1105,seguro,0.2734479262131684
1106,apolice,0.5185678002072855
1106,cartao,0.39387216295423894
1106,protegido,0.4473565819535157
1106,seguro,0.162143157095233
1106,solicitar,0.5912138708014082
1107,cartyao,0.45190098517273297
1107,contratar,0.2418822633096278
1107,passo,0.8243307349819199
1107,protegido,0.2259443742773798
1107,seguro,0.08189291417880167
1108,acionar,0.45454292393770085
1108,enchentes,0.6688428328887874
1108,procedimento,0.5756291323732275
1108,seguro,0.12120683625403392
1109,abrir,0.7230367556036073
1109,seguro,0.1956126096325055
1109,sinistro,0.6625357024334391
1110,auto,0.4843919361130542
1110,debitou,0.8517408608041576
1110,seguro,0.19975474528841505
1111,contratado,0.3616927692992129
1111,medida,0.39090593571907134
1111,pode,0.33003757310422216
1111,protecao,0.3177150253222619
1111,seguro,0.08595560978205291
1111,ser,0.39894056393352134
1111,sob,0.39090593571907134
1111,taxi,0.43261283163495073
1112,auto,0.4024071018692065
1112,debitou,0.7075810842148066
1112,nao,0.5566503205472032
1112,seguro,0.1659456364636338
1113,cartao,0.4373095423789116
1113,seguro,0.18002478087649582
1113,solicitar,0.6564146736063371
1113,viagem,0.5877679973331336
1114,alvo,0.6993969427498307
1114,publico,0.6993969427498307
1114,seguro,0.14726789515838162
1115,auto,0.4024071018692065
1115,debitou,0.7075810842148066
1115,nao,0.5566503205472032
1115,seguro,0.1659456364636338
1116,cancelamento,0.5753558918806309
1116,patrimonial,0.7860175191534183
1116,seguro,0.22614609716320436
1117,cancelamento,0.3505759313664915
1117,empresarial,0.5290829764233375
1117,seguro,0.1377953711028234
1117,zurick,0.7603815858555325
1118,cartao,0.4373095423789116
1118,seguro,0.18002478087649582
1118,solicitar,0.6564146736063371
1118,viagem,0.5877679973331336
1119,cobranca,0.8065075846934725
1119,conta,0.5619772344863104
1119,seguro,0.1836494044396001
1120,cancelar,0.3949087464184155
1120,cheque,0.5294473198726624
1120,especial,0.5790736123498263
1120,protegido,0.44931628510377714
1120,seguro,0.16285344608743985
1121,cobranca,0.4837863644439554
1121,conta,0.3371039880247772
1121,errada,0.5766315846177692
1121,grupo,0.5009942383076293
1121,seguro,0.11016273050909947
1121,vida,0.23806851208513372
1122,cobranca,0.4837863644439554
1122,conta,0.3371039880247772
1122,errada,0.5766315846177692
1122,grupo,0.5009942383076293
1122,seguro,0.11016273050909947
1122,vida,0.23806851208513372
1123,seguro,0.2831643054440926
1123,sinistro,0.9590714134632334
1124,contratar,0.2884872236568543
1124,medida,0.44418810647615037
1124,pode,0.37502312261767046
1124,protecao,0.36102095824489816
1124,seguro,0.09767173138432911
1124,sob,0.44418810647615037
1124,taxista,0.491579832799759
1125,cartao,0.4373095423789116
1125,seguro,0.18002478087649582
1125,solicitar,0.6564146736063371
1125,viagem,0.5877679973331336
1126,chamado,0.6322528417474409
1126,seguro,0.1556295188539643
1126,sobre,0.7589702213944688
1127,cartao,0.5039255029413277
1127,contratar,0.6127275003087994
1127,protegido,0.5723542097115155
1127,seguro,0.20744820191114405
1128,alterar,0.5993171547226402
1128,beneficiarios,0.7799340379693965
1128,seguro,0.18033813926042086
1129,empresa,0.5197054440285868
1129,seguro,0.16377927772308087
1129,trienal,0.7601388388860335
1129,vida,0.3539372052392175
1130,cancelar,0.38757172986712923
1130,juridica,0.6642482960306811
1130,pessoa,0.6188840224766237
1130,seguro,0.15982778904587214
1131,auto,0.24033123167070652
1131,basico,0.48332935657635484
1131,cobertura,0.36137358351165944
1131,compreende,0.5187691570434939
1131,seguro,0.09910838803895454
1131,vidros,0.5468993092112775
1132,cancelar,0.4420425237485813
1132,cheque,0.5926387591842922
1132,especial,0.6481881279178175
1132,seguro,0.18229058981988772
1133,cancelar,0.4420425237485813
1133,cheque,0.5926387591842922
1133,especial,0.6481881279178175
1133,seguro,0.18229058981988772
1134,empresa,0.625554762907303
1134,endosso,0.6231547238796883
1134,seguro,0.19713649033769926
1134,vida,0.42602421631610526
1135,cancelamento,0.5044344898335754
1135,seguro,0.19827013638028845
1135,solicitar,0.7229417318232279
1135,vida,0.42847409592006186
1136,residencial,0.6462298718324412
1136,seguro,0.21609480454545454
1136,sinistro,0.7319084561609386
1137,cancelmaneto,0.8937594045155862
1137,cartao,0.4147759366191834
1137,seguro,0.17074849704060016
1138,cancelamento,0.6957001577424753
1138,cartao,0.6642495932756094
1138,seguro,0.2734479262131684
1139,atrelado,0.7073239271739845
1139,cancelar,0.35171054332808777
1139,previdencia,0.5957819799218957
1139,seguro,0.14503926419897079
1140,cancelamento,0.2932984428676201
1140,fazer,0.3469616520110565
1140,feito,0.5474922040456673
1140,junto,0.5062688670096632
1140,previdencia,0.47354806360779694
1140,seguro,0.11528220896766014
1141,cancelar,0.2994111103862129
1141,feito,0.586386228455317
1141,junto,0.5422343721361564
1141,previdencia,0.5071890722084741
1141,seguro,0.12347189462245807
1142,cancelar,0.35634538028689605
1142,feito,0.6978900125128107
1142,previdencia,0.60363318709301
1142,seguro,0.1469505897333909
1143,cobertura,0.5039338110863201
1143,seguro,0.1382061942927846
1143,viagem,0.4512333115641071
1143,viajante,0.7234212192340033
1144,cancelar,0.3326073396058464
1144,cartao,0.3331874939300492
1144,contratacao,0.5034936733950136
1144,protegido,0.3784314619145146
1144,reconhecimento,0.6023528376298964
1144,seguro,0.13716143777529058
1145,cartao,0.5039255029413277
1145,contratar,0.6127275003087994
1145,protegido,0.5723542097115155
1145,seguro,0.20744820191114405
1146,calculo,0.6057116520602306
1146,inadimplencia,0.5524514746732292
1146,residencial,0.3282552417175212
1146,saber,0.4561914309231711
1146,seguro,0.10976628501995493
1147,cancelar,0.5369769398253429
1147,cartao,0.5379135682653707
1147,protegido,0.6109575591245159
1147,seguro,0.22143987924590314
1148,cancelamento,0.5023031432553717
1148,cheque,0.6418657899557667
1148,protegido,0.54472039323476
1148,seguro,0.19743240148061192
1149,cancelar,0.4843870104072604
1149,cheque,0.6494092794023167
1149,protegido,0.5511221871954105
1149,seguro,0.19975271401367067
1150,cobertura,0.5039338110863201
1150,seguro,0.1382061942927846
1150,viagem,0.4512333115641071
1150,viajante,0.7234212192340033
1151,cartao,0.5494702557904023
1151,seguro,0.2261973563593325
1151,valor,0.8043116274042537
1152,cancelamento,0.3125203995715772
1152,inadimplencia,0.6182385393909917
1152,ocorre,0.5586360298766109
1152,seguros,0.37090319721843934
1152,vida,0.2654594369770136
1153,acabamos,0.8131294595890719
1153,cancelar,0.35732428481690237
1153,contratar,0.4352316115751782
1153,seguro,0.14735427280586766
1154,cotacao,0.5221505209726272
1154,efetivar,0.633417783128189
1154,protecao,0.4800881855425883
1154,seguro,0.12988454888343948
1154,vida,0.28068858816979975
1155,comercializado,0.5086762128895547
1155,empresas,0.463948353950576
1155,salas,0.5086762128895547
1155,seguro,0.09218164778073971
1155,tipo,0.5086762128895547
1156,contratacao,0.5934744790980441
1156,efetivar,0.788447572992219
1156,seguro,0.16167395369070695
1157,cancelar,0.9244768972409945
1157,seguro,0.3812380705906271
1158,contratar,0.6542076840481632
1158,seguro,0.2214919481561521
1158,viagem,0.7231553242798751
1159,apolice,0.36241730470915423
1159,conseguir,0.593151645907363
